judet,localitate,url,rss_url,tier,cms,site_viu,feed_viu,feed_items,newest_real_date,candidat_loader,activ_august,respins_motiv
MEHEDINTI,PUNGHINA,http://www.primariapunghina.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
MEHEDINTI,ROGOVA,http://www.cetateaseverinului.ro,,comuna,unknown,no,no,,,no,no,site mort
MURES,BALAUSERI,http://balauseri.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
MURES,ORAS SANGEORGIU DE PADURE,https://sgpadure.ro,,oras,unknown,yes,no,,,no,no,feed nu raspunde
MURES,BERENI,https://www.bereni.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
MURES,MUNICIPIUL TARNAVENI,https://primariatarnaveni.ro,https://primariatarnaveni.ro/feed/,municipiu,wordpress,yes,yes,50,2026-09-04,yes,yes,
MURES,MUNICIPIUL SIGHISOARA,http://www.sighisoara.org.ro,,municipiu,other,yes,no,,,no,no,feed nu raspunde
MARAMURES,STRAMTURA,https://www.primariastramtura.ro,,comuna,unknown,no,no,,,no,no,site mort
MURES,ADAMUS,https://primariaadamus.ro,https://primariaadamus.ro/feed/,comuna,wordpress,yes,yes,20,2026-08-07,yes,yes,
MURES,ORAS SARMASU,https://orasulsarmasu.ro,https://sarmasu.ro/feed/,oras,wordpress,yes,yes,10,2026-05-12,yes,no,
MEHEDINTI,DEVESEL,http://www.comunadevesel.ro,https://comunadevesel.ro/feed/,comuna,wordpress,yes,yes,0,,no,no,
MURES,BATOS,https://www.primariabatos.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
MURES,APOLD,https://comunaapold.ro,https://apold.ro/feed/,comuna,wordpress,yes,yes,6,2023-05-10,no,no,
MURES,MUNICIPIUL REGHIN,http://www.primariareghin.ro,,municipiu,e-adm,yes,no,,,no,no,feed nu raspunde
MURES,COZMA,https://primariacozma.ro,https://primariacozma.ro/feed/,comuna,wordpress,yes,yes,10,2026-03-10,yes,no,
MURES,CRACIUNESTI,https://www.comunacraciunesti.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
MURES,CRAIESTI,https://www.primariacraiesti.ro,https://www.primariacraiesti.ro/feed/,comuna,wordpress,yes,yes,1,2011-06-10,no,no,
MURES,BEICA DE JOS,https://www.beica.ro,https://beica.ro/feed,comuna,wordpress,yes,yes,10,2026-08-31,yes,yes,
MARAMURES,MOISEI,https://www.primariamoisei.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
MURES,CORUNCA,http://www.primariacorunca.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
MURES,ORAS UNGHENI,https://www.primariaungheni.ro,https://www.primariaungheni.ro/feed/,oras,wordpress,yes,yes,10,2026-09-03,yes,yes,
MURES,DANES,https://primariadanes.ro,https://primariadanes.ro/index.php/feed/,comuna,wordpress,yes,yes,4,2018-05-05,no,no,
MURES,COROISANMARTIN,https://www.comunacoroisinmartin.ro,https://comunacoroisinmartin.ro/feed,comuna,wordpress,yes,yes,10,2026-08-31,yes,yes,
MURES,FANTANELE,https://www.fantanele-ms.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
MURES,BRANCOVENESTI,https://www.primariabrincovenesti.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
MURES,BAND,https://comunaband.ro,https://comunaband.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-03,yes,yes,
MURES,CUCI,https://www.e-comune.ro/primaria-cuci-ms,,comuna,other,yes,no,,,no,no,feed nu raspunde
MURES,BAGACIU,https://www.primaria-bagaciu.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
MURES,ORAS SOVATA,https://primariasovata.ro,https://primariasovata.ro/feed/,oras,wordpress,yes,yes,10,2026-07-30,yes,no,
MURES,CHIHERU DE JOS,https://www.primariachiheru.ro,https://primariachiheru.ro/feed/,comuna,wordpress,yes,yes,0,,no,no,
MEHEDINTI,ILOVITA,http://www.primariailovita.ro,https://primariailovita.ro/feed/,comuna,wordpress,yes,yes,0,,no,no,
MURES,CUCERDEA,https://www.e-comune.ro/primaria-cucerdea-ms,,comuna,other,yes,no,,,no,no,feed nu raspunde
MURES,GREBENISU DE CAMPIE,https://www.grebenisudecimpie.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
MURES,GURGHIU,https://www.comunagurghiu.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
MURES,ATINTIS,https://www.atintis.ro,https://atintis.ro/feed/,comuna,wordpress,yes,yes,1,2023-05-17,no,no,
MURES,HODAC,http://www.hodac.ro,https://www.hodac.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-02,yes,yes,
MURES,ERNEI,http://primariaernei.ro,https://primariaernei.ro/feed/,comuna,wordpress,yes,yes,1,2019-07-30,no,no,
MURES,BICHIS,https://www.comuna-bichis.ro,https://comuna-bichis.ro/feed/,comuna,wordpress,yes,yes,1,2024-07-26,no,no,
MURES,HODOSA,http://www.hodosa.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
MEHEDINTI,SIMIAN,https://www.primaria-simian.ro,https://www.primaria-simian.ro/feed/,comuna,wordpress,yes,yes,4,2024-11-27,no,no,
MURES,FARAGAU,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
MURES,BALA,https://www.primariabala.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
MURES,CHIBED,https://www.kibed.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
MEHEDINTI,PONOARELE,http://www.ponoarele.ro,https://ponoarele.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-03,yes,yes,
MURES,ORAS MIERCUREA NIRAJULUI,http://www.miercureanirajului.ro,https://miercureanirajului.ro/ro/feed/,oras,wordpress,yes,yes,5,2026-05-07,yes,no,
MURES,MICA,https://www.primaria-mica.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
MURES,MAGHERANI,https://www.comunamagherani.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
MURES,DEDA,https://www.primariadeda.ro,https://primariadeda.ro/feed/,comuna,wordpress,yes,yes,20,2026-09-02,yes,yes,
MURES,MIHESU DE CAMPIE,https://www.mihesudecimpie.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
MURES,GALESTI,https://galesti.ro/ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
MURES,BREAZA,https://www.comunabreaza.ro,https://comunabreaza.ro/feed/,comuna,wordpress,yes,yes,8,2024-09-30,no,no,
MEHEDINTI,VANATORI,http://www.clvinatori.ro,https://www.clvinatori.ro/feed/,comuna,wordpress,yes,no,,,no,no,feed nu raspunde
MURES,NEAUA,https://www.neaua.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
MURES,GHINDARI,https://www.ghindari.ro/c,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
MURES,GORNESTI,https://primariagornesti.ro,https://primariagornesti.ro/feed/,comuna,wordpress,yes,yes,1,2018-07-19,no,no,
MURES,MADARAS,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
MURES,NADES,https://nades.ro/ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
MURES,IDECIU DE JOS,http://ideciudejos.ro,https://ideciudejos.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-03,yes,yes,
MURES,ICLANZEL,https://comunaiclanzel.ro,https://comunaiclanzel.ro/feed/,comuna,wordpress,yes,yes,5,2026-07-27,yes,no,
MEHEDINTI,GOGOSU,https://primaria-gogosu.ro,https://primaria-gogosu.ro/feed/,comuna,wordpress,yes,yes,0,,no,no,
MURES,OGRA,https://primariaogra.ro,https://primariaogra.ro/feed/,comuna,wordpress,yes,yes,8,2024-02-15,no,no,
MURES,LIVEZENI,http://comunalivezeni.ro,https://comunalivezeni.ro/feed/,comuna,wordpress,yes,yes,14,2026-07-08,yes,no,
MURES,BAHNEA,https://comunabahnea.ro,https://comunabahnea.ro/feed,comuna,wordpress,yes,yes,10,2026-08-05,yes,yes,
MURES,CHETANI,https://www.primariachetani.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
MURES,GANESTI,https://www.primariaganesti.ro,,comuna,wordpress,yes,no,,,no,no,feed nu raspunde
MURES,SAULIA,https://www.saulia.ro,https://saulia.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-04,yes,yes,
MURES,SANGEORGIU DE MURES,https://emol.ro/sangeorgiudemures-ms,,comuna,other,yes,no,,,no,no,feed nu raspunde
MURES,EREMITU,https://eremitu.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
MURES,PETELEA,https://www.primariapetelea.ro,https://www.primariapetelea.ro/feed/,comuna,wordpress,yes,yes,1,2021-10-18,no,no,
MURES,SANGER,https://www.comunasanger.ro,https://comunasanger.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-03,yes,yes,
MURES,BOGATA,https://www.bogata.ro,https://bogata.ro/feed/,comuna,wordpress,yes,yes,0,,no,no,
MURES,CRISTESTI,http://www.cristestimures.ro,https://cristestimures.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-02,yes,yes,
MURES,SUPLAC,https://www.primariasuplac.ro,https://primariasuplac.ro/feed/,comuna,wordpress,yes,yes,5,2026-01-30,yes,no,
MURES,STANCENI,https://www.comunastanceni.ro,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
MURES,PAPIU ILARIAN,https://papiuilarian.ro,,comuna,unknown,no,no,,,no,no,site mort
MURES,GLODENI,http://www.primariaglodeni.ro/ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
MURES,SANPAUL,https://www.comunasinpaul.ro,https://www.comunasinpaul.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-01,yes,yes,
MURES,CEUASU DE CAMPIE,https://www.ceuasudecampie.ro,https://www.ceuasudecampie.ro/feed/,comuna,wordpress,yes,yes,6,2026-08-28,yes,yes,
MURES,GHEORGHE DOJA,https://www.gheorghedoja.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
MURES,IBANESTI,https://www.ibanesti.ro,https://ibanesti.ro/feed/,comuna,wordpress,yes,yes,12,2026-09-01,yes,yes,
MURES,SASCHIZ,https://www.saschiz.ro,https://saschiz.ro/feed/,comuna,wordpress,yes,yes,20,2026-03-12,yes,no,
MEHEDINTI,SVINITA,http://www.primariasvinita.ro,https://primariasvinita.ro/feed/,comuna,wordpress,yes,yes,9,2021-10-28,no,no,
MURES,LUNCA,https://www.comunalunca.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
MURES,SANTANA DE MURES,https://www.sintana.ro,https://www.sintana.ro/feed/,comuna,wordpress,yes,yes,7,2026-05-22,yes,no,
MURES,PANET,http://panit.ro/ro/primaria-panet,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
MEHEDINTI,SOVARNA,http://primariasovarna.ro,https://www.primariasovarna.ro/feed/,comuna,wordpress,yes,yes,1,2026-01-13,yes,no,
NEAMT,MUNICIPIUL PIATRA NEAMT,https://www.primariapn.ro,,municipiu,other,yes,no,,,no,no,feed nu raspunde
MURES,RASTOLITA,https://www.comunarastolita.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
MURES,SARATENI,https://www.sarateni.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
MURES,RUSII-MUNTI,https://rusiimunti.com,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
MURES,SANCRAIU DE MURES,http://www.sancraiums.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
MURES,ALUNIS,http://www.primaria-alunis.ro,https://www.primaria-alunis.ro/feed/,comuna,wordpress,yes,yes,12,2026-09-03,yes,yes,
NEAMT,ORAS BICAZ,http://www.primariabicaz.ro,https://www.primariabicaz.ro/feed/,oras,wordpress,yes,yes,5,2025-06-09,no,no,
MURES,VARGATA,http://ms.ovelo.ro/vargata,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
MURES,RICIU,https://www.comunariciu.ro,https://comunariciu.ro/feed/,comuna,wordpress,yes,yes,2,2026-04-03,yes,no,
NEAMT,MUNICIPIUL ROMAN,https://primariaroman.ro/contact,https://primariaroman.ro/feed/,municipiu,wordpress,yes,yes,10,2026-09-04,yes,yes,
NEAMT,BOGHICEA,https://www.comunaboghicea.ro,https://www.comunaboghicea.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-27,yes,yes,
MURES,SOLOVASTRU,https://www.solovastru.ro,https://solovastru.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-20,yes,yes,
MURES,VIISOARA,https://www.viisoarams.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
NEAMT,BICAZ-CHEI,https://primariabicazchei.ro,https://primariabicazchei.ro/feed/,comuna,wordpress,yes,yes,0,,no,no,
MURES,LUNCA BRADULUI,https://www.comunaluncabradului.ro,https://comunaluncabradului.ro/comments/feed/,comuna,wordpress,yes,yes,0,,no,no,
MURES,ZAGAR,https://www.primariazagar.ro,https://www.primariazagar.ro/feed,comuna,wordpress,yes,yes,10,2026-08-19,yes,yes,
MURES,VANATORI,https://www.comunavinatori.ro,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
NEAMT,ORAS ROZNOV,https://www.primariaroznov.ro,,oras,unknown,yes,no,,,no,no,feed nu raspunde
NEAMT,BALTATESTI,https://primariabaltatesti.ro,https://primariabaltatesti.ro/feed/,comuna,wordpress,yes,yes,0,,no,no,
NEAMT,ALEXANDRU CEL BUN,http://www.pacb.ro,,comuna,unknown,no,no,,,no,no,site mort
NEAMT,BODESTI,https://www.bodesti.ro,https://www.bodesti.ro/feed/,comuna,wordpress,yes,yes,10,2026-03-16,yes,no,
MURES,PASARENI,https://www.pasareni.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
NEAMT,BAHNA,http://www.bahna.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
MURES,SANPETRU DE CAMPIE,https://www.sanpetrudecampie.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
MURES,SUSENI,https://www.primariacomuneisuseni.ro,https://primariacomuneisuseni.ro/feed/,comuna,wordpress,yes,yes,8,2025-12-13,no,no,
NEAMT,BARGAUANI,http://www.comunabirgauani.ro,,comuna,unknown,no,no,,,no,no,site mort
NEAMT,DOBRENI,https://primariadobreni.ro,,comuna,unknown,no,no,,,no,no,site mort
NEAMT,BICAZU ARDELEAN,https://comunabicazuardelean.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
NEAMT,BIRA,https://bira.ro/prima-pagina,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
NEAMT,CRACAOANI,http://www.comunacracaoani.ro,https://www.comunacracaoani.ro/feed/,comuna,wordpress,yes,yes,6,2026-08-26,yes,yes,
NEAMT,AGAPIA,https://agapia.ro,https://agapia.ro/feed,comuna,wordpress,yes,yes,5,2025-01-27,no,no,
NEAMT,GARCINA,http://www.primariagircina.ro,,comuna,unknown,no,no,,,no,no,site mort
NEAMT,CORDUN,http://www.primariacordun.ro,https://www.primariacordun.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-27,yes,yes,
NEAMT,ORAS TARGU NEAMT,https://www.primariatarguneamt.ro,https://www.primariatarguneamt.ro/feed,oras,wordpress,yes,yes,12,2026-09-03,yes,yes,
NEAMT,DOCHIA,https://www.comunadochia.ro,https://comunadochia.ro/?feed=rss2,comuna,wordpress,yes,yes,4,2026-06-16,yes,no,
MURES,TAURENI,https://www.primariataureni.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
NEAMT,DRAGOMIRESTI,http://www.dragomiresti.ro,https://www.dragomiresti.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-24,yes,yes,
MURES,VOIVODENI,https://www.voivodeni.ro,,comuna,wordpress,yes,no,,,no,no,feed nu raspunde
NEAMT,DOLJESTI,https://primariadoljesti.ro,https://primariadoljesti.ro/feed/,comuna,wordpress,yes,yes,6,2026-07-02,yes,no,
NEAMT,HORIA,https://primariahorianeamt.ro,https://primariahorianeamt.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-02,yes,yes,
NEAMT,HANGU,http://www.comunahangu.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
MURES,POGACEAUA,https://pogaceaua.ro,https://pogaceaua.ro/feed/,comuna,wordpress,yes,yes,10,2026-06-26,yes,no,
NEAMT,FAUREI,http://www.comunafaurei.ro,https://www.comunafaurei.ro/feed/,comuna,wordpress,yes,yes,3,2026-08-27,yes,yes,
NEAMT,GADINTI,https://www.gadinti.ro,https://www.gadinti.ro/feed/,comuna,wordpress,yes,yes,12,2026-09-02,yes,yes,
MURES,SINCAI,https://www.primariasincai.ro,https://primariasincai.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-11,yes,yes,
NEAMT,DRAGANESTI,https://www.comunadraganestineamt.ro,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
NEAMT,BOTESTI,http://www.comunabotesti.ro,https://comunabotesti.ro/feed/,comuna,wordpress,yes,yes,38,2026-07-22,yes,no,
NEAMT,GIROV,http://www.girov.ro/home.html,,comuna,joomla,yes,no,,,no,no,feed nu raspunde
NEAMT,FARCASA,http://www.primariafarcasa.ro,https://primariafarcasa.ro/feed/,comuna,wordpress,yes,yes,3,2022-09-07,no,no,
NEAMT,GRUMAZESTI,http://www.comunagrumazesti.ro,https://www.comunagrumazesti.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-01,yes,yes,
MURES,VALEA LARGA,https://www.comunavalealarga.ro,https://comunavalealarga.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-21,yes,yes,
NEAMT,PIPIRIG,https://www.pipirig.ro,https://www.pipirig.ro/feed/,comuna,wordpress,yes,yes,10,2025-06-30,no,no,
NEAMT,GHERAESTI,https://www.primariagheraesti.ro,,comuna,joomla,yes,no,,,no,no,feed nu raspunde
NEAMT,COSTISA,http://www.comunacostisa.ro,https://www.comunacostisa.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-21,yes,yes,
NEAMT,DAMUC,http://www.comunadamuc.ro,https://comunadamuc.ro/feed/,comuna,wordpress,yes,yes,10,2026-02-18,yes,no,
MURES,ZAU DE CAMPIE,https://www.zaudecimpie.ro,https://zaudecimpie.ro/feed,comuna,wordpress,yes,yes,10,2026-08-28,yes,yes,
NEAMT,ION CREANGA,https://www.primariaioncreanga.ro,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
NEAMT,BORCA,https://www.primariaborca.ro,https://primariaborca.ro/feed/,comuna,wordpress,yes,yes,0,,no,no,
NEAMT,ONICENI,http://www.comunaoniceni.ro,https://www.comunaoniceni.ro/feed/,comuna,wordpress,yes,yes,10,2024-10-29,no,no,
NEAMT,PASTRAVENI,http://www.pastraveni.ro,https://www.pastraveni.ro/feed/,comuna,wordpress,yes,yes,30,2026-09-04,yes,yes,
NEAMT,BORLESTI,https://www.borlesti.ro,,comuna,joomla,yes,no,,,no,no,feed nu raspunde
NEAMT,CANDESTI,http://www.candesti.ro,https://candesti.ro/feed/,comuna,wordpress,yes,yes,4,2026-04-06,yes,no,
NEAMT,MARGINENI,https://primariamargineni.ro,https://primariamargineni.ro/feed/,comuna,wordpress,yes,yes,8,2026-07-13,yes,no,
NEAMT,SAGNA,http://www.primariasagna.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
NEAMT,DULCESTI,http://www.comunadulcesti.ro,https://comunadulcesti.ro/feed,comuna,wordpress,yes,yes,3,2026-08-04,yes,yes,
NEAMT,PANCESTI,http://www.primariapancesti.ro,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
NEAMT,SECUIENI,http://www.primariasecuieni.ro,https://www.primariasecuieni.ro/feed/,comuna,wordpress,yes,yes,12,2026-09-04,yes,yes,
NEAMT,SABAOANI,https://primariasabaoani.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
NEAMT,TASCA,https://www.comunatasca.ro,https://www.comunatasca.ro/feed/,comuna,wordpress,yes,yes,10,2023-02-08,no,no,
NEAMT,RAUCESTI,https://primariaraucesti.ro,https://primariaraucesti.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-31,yes,yes,
NEAMT,NEGRESTI,http://negrestineamt.ro,https://negrestineamt.ro/feed/,comuna,wordpress,yes,yes,4,2026-01-25,yes,no,
NEAMT,GHINDAOANI,https://www.comunaghindaoani.ro,,comuna,joomla,yes,no,,,no,no,feed nu raspunde
NEAMT,MOLDOVENI,http://www.comunamoldoveni.ro,https://www.comunamoldoveni.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-18,yes,yes,
NEAMT,TIMISESTI,http://comunatimisesti.eu,,comuna,unknown,no,no,,,no,no,site mort
NEAMT,DUMBRAVA ROSIE,https://primariadvarosie.ro,https://primariadvarosie.ro/feed/,comuna,wordpress,yes,yes,4,2026-09-04,yes,yes,
NEAMT,STEFAN CEL MARE,https://www.primariastefancelmare.ro,,comuna,joomla,yes,no,,,no,no,feed nu raspunde
NEAMT,TIBUCANI,http://www.primaria-tibucani.ro,https://www.primaria-tibucani.ro/feed/,comuna,wordpress,yes,yes,8,2026-08-26,yes,yes,
NEAMT,PANGARATI,http://www.pangarati.ro,https://pangarati.ro/feed/,comuna,wordpress,yes,yes,3,2023-07-17,no,no,
NEAMT,REDIU,https://rediu.ro,https://rediu.ro/index.php/feed/,comuna,wordpress,yes,yes,10,2017-02-16,no,no,
NEAMT,RUGINOASA,http://www.primariaruginoasa.ro,https://www.primariaruginoasa.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-02,yes,yes,
NEAMT,RAZBOIENI,https://www.comunarazboieni.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
NEAMT,POIENARI,https://www.comunapoienari.ro,https://www.comunapoienari.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-26,yes,yes,
NEAMT,POIANA TEIULUI,http://www.poianateiului.ro,https://poianateiului.ro/feed/,comuna,wordpress,yes,yes,10,2025-09-05,no,no,
NEAMT,GRINTIES,https://www.comunagrinties.ro,https://comunagrinties.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-18,yes,yes,
MURES,VATAVA,https://www.vatava.ro,,comuna,wordpress,yes,no,,,no,no,feed nu raspunde
NEAMT,PODOLENI,https://comunapodoleni.ro,https://comunapodoleni.ro/feed/,comuna,wordpress,yes,yes,3,2025-06-04,no,no,
NEAMT,BRUSTURI,http://www.comunabrusturi.ro,https://comunabrusturi.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-02,yes,yes,
NEAMT,TARCAU,https://tarcau.ro,https://www.tarcau.ro/feed/,comuna,wordpress,yes,yes,12,2026-06-17,yes,no,
NEAMT,PIATRA SOIMULUI,https://www.primariapiatrasoimului.ro,,comuna,joomla,yes,no,,,no,no,feed nu raspunde
NEAMT,PETRICANI,https://www.comunapetricani.ro,https://www.comunapetricani.ro/feed,comuna,wordpress,yes,yes,0,,no,no,
NEAMT,TAMASENI,https://www.comunatamaseni.ro,,comuna,joomla,yes,no,,,no,no,feed nu raspunde
NEAMT,TAZLAU,https://tazlau.ro,https://tazlau.ro/feed/,comuna,wordpress,yes,yes,15,2026-08-28,yes,yes,
MURES,VETCA,https://www.primariavetca.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
NEAMT,ROMANI,http://www.comunaromani.ro,https://comunaromani.ro/feed/,comuna,wordpress,yes,yes,4,2026-06-16,yes,no,
OLT,BRASTAVATU,http://www.primariabrastavatu.ro,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
OLT,BABICIU,http://www.primariababiciu.ro,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
OLT,BOBICESTI,https://www.bobicesti.ro,https://www.bobicesti.ro/feed/,comuna,wordpress,yes,yes,8,2020-08-30,no,no,
OLT,BRANCOVENI,http://www.primariabrancoveni.ro,,comuna,joomla,yes,no,,,no,no,feed nu raspunde
OLT,BUCINISU,http://primariabucinisu.ro,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
OLT,CARLOGANI,http://www.primariacarlogani.ro,,comuna,wordpress,yes,no,,,no,no,feed nu raspunde
OLT,CALUI,http://primariacalui.ro,https://primariacalui.ro/index.php?format=feed&type=rss,comuna,joomla,yes,yes,2,2020-06-02,no,no,
NEAMT,VALEA URSULUI,http://www.valeaursului.ro,https://www.valeaursului.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-03,yes,yes,
OLT,ORAS POTCOAVA,http://www.primariapotcoava.judetulolt.ro,,oras,wordpress,yes,no,,,no,no,feed nu raspunde
NEAMT,SAVINESTI,https://www.savinesti.ro,,comuna,joomla,yes,no,,,no,no,feed nu raspunde
NEAMT,BOZIENI,http://www.primariabozieni.ro,https://comunabozieni.ro/feed/,comuna,wordpress,yes,yes,10,2026-07-17,yes,no,
OLT,MUNICIPIUL CARACAL,http://www.primariacaracal.ro,https://www.primariacaracal.ro/feed,municipiu,wordpress,yes,yes,2,2026-09-02,yes,yes,
OLT,BALTENI,http://www.primariabalteni.ro,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
OLT,MUNICIPIUL SLATINA,https://www.primariaslatina.ro,,municipiu,wordpress,yes,no,,,no,no,feed nu raspunde
OLT,ORAS PIATRA-OLT,https://primariapiatraolt.ro,https://primariapiatraolt.ro/feed,oras,wordpress,yes,yes,10,2026-07-01,yes,no,
NEAMT,URECHENI,http://urecheni.ro,,comuna,unknown,no,no,,,no,no,site mort
OLT,BALDOVINESTI,https://baldovinesti.ro,,comuna,unknown,no,no,,,no,no,site mort
OLT,CRAMPOIA,http://www.primariacrimpoia.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
NEAMT,VALENI,http://valeni-neamt.ro,,comuna,unknown,no,no,,,no,no,site mort
NEAMT,ZANESTI,http://www.comunazanesti.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
OLT,BARASTI,http://www.primariabarastiolt.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
OLT,BARZA,http://www.primariabirzaolt.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
NEAMT,CEAHLAU,http://www.primariaceahlau.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
OLT,BREBENI,http://www.primariabrebeni.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
OLT,GAVANESTI,http://www.primariagavanesti.ro,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
